"note","user","startSession","clickInputNote","saveNote","cancelNote","updateNote","hoverTextarea","hoverEntityInNote","addEntity","addEntityRepeat","removeEntity","removeFromYear","removeFromChart","replyToNote","clickEditNote","selectCountry","deselectCountry","hoverCountryLabel","deselectAll","deleteNote","viewCountryNote","viewYearNote","removeFilter","viewDiscussion","removeDiscussion","showNotes","onlyShowMine","alsoShowPublic","hideNotes","dragNode","hoverNode","scrollToView","gotoQuestionnaire","checkQuestionnaire","checkTutorial","checkTask","toHidden","toVisible","hoverNoteInNote","hoverNoteText","selectYear","selectYearNote","play","playNote","stop","stopNote","hoverMapPoint","hoverMapPointNote","hoverTimeline","hoverTimelineNote","hoverSpecificYear","hoverSpecificYearNote","hoverYearLabel","hoverYearLabelNote","hoverMouseline","hoverMouselineNote"
"5ed0087f5250f8052991147c",99,1,6,5,3,1,6,0,5,2,1,0,0,0,3,14,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"5ed008d95250f805299114a3",99,1,4,4,0,0,4,0,1,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5ed009465250f805299114c6",99,1,6,5,1,0,6,0,4,2,1,0,0,0,0,12,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"5ecf8657bccbe221a162c5e5",100,2,2,1,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecf86e4bccbe221a162c5fd",100,2,3,2,0,0,3,0,8,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5ecf877dbccbe221a162c614",100,2,4,3,0,0,4,0,9,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5ecf87cbbccbe221a162c620",100,2,5,4,0,0,6,0,11,0,4,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5ecf881ebccbe221a162c62c",100,2,6,5,0,0,8,0,13,0,5,0,1,0,0,8,5,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5ecc30d3bccbe221a1622d3d",101,1,3,3,0,3,17,0,3,0,0,0,0,0,3,114,109,6,0,0,2,2,2,0,0,1,4,3,2,0,0,0,0,0,0,1,9,9,0,2,7,0,8,0,8,0,0,0,1,0,0,0,0,0,0,0
"5ecc33f7bccbe221a1622fc2",101,1,3,3,0,4,18,0,3,0,0,0,0,0,4,114,109,6,0,0,2,2,2,0,0,1,4,3,2,0,0,0,0,0,0,1,9,9,0,2,7,0,8,0,8,0,0,0,1,0,0,0,0,0,0,0
"5ecc364abccbe221a162321d",101,1,3,3,0,2,16,0,3,0,0,0,0,0,2,114,109,6,0,0,2,2,2,0,0,1,3,3,2,0,0,0,0,0,0,1,9,9,0,2,7,0,8,0,8,0,0,0,1,0,0,0,0,0,0,0
"5ecc3794bccbe221a162341a",101,1,4,4,0,4,21,0,4,0,0,0,0,0,4,154,152,6,0,0,2,3,3,0,0,1,4,4,2,0,0,0,0,0,0,1,10,10,0,2,12,0,8,0,8,0,0,0,1,0,0,0,0,0,1,0
"5ecc3b23bccbe221a16238ee",101,1,5,5,0,4,29,0,5,0,0,0,0,0,4,246,244,10,0,0,2,3,3,0,0,1,5,4,2,0,0,0,0,0,0,1,11,11,0,2,12,0,8,0,8,0,0,0,11,0,0,0,0,0,2,0
"5ecd2328bccbe221a16288ea",102,1,1,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd23d7bccbe221a1628926",102,1,2,2,0,0,3,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5ecd2432bccbe221a162894a",102,1,3,3,0,0,5,0,7,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5ecd24b8bccbe221a1628985",102,1,4,4,0,0,6,0,9,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5ecd24cebccbe221a1628986",102,1,5,5,0,0,7,0,11,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5ecc578abccbe221a162508a",103,1,2,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ecc57c5bccbe221a16250a5",103,1,3,2,1,0,2,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ecc585cbccbe221a1625146",103,1,4,3,1,0,3,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"5ecc58d5bccbe221a162518e",103,1,5,4,1,0,4,0,9,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"5ecc5960bccbe221a16251b6",103,1,6,5,1,0,5,0,10,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"5ecc6046bccbe221a1625642",104,1,1,1,0,0,2,0,5,1,1,0,0,0,0,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
"5ecc60dcbccbe221a1625674",104,1,2,2,0,0,2,0,8,1,1,0,0,0,0,8,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0
"5ecc626dbccbe221a16257b4",104,1,3,3,0,0,5,0,9,1,1,0,0,0,0,33,17,0,4,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,2,1,2,1,1,0,0,0,2,0,0,0,0,0
"5ecc63b2bccbe221a1625870",104,1,4,4,0,0,6,0,12,1,1,0,0,0,0,79,61,0,6,0,0,2,2,0,0,2,2,2,2,0,0,0,0,0,0,3,1,1,0,1,0,0,2,1,2,1,1,0,0,0,2,0,0,0,0,0
"5ecc6b1bbccbe221a1625bfd",104,1,6,5,1,0,8,0,14,1,2,0,0,0,0,106,84,0,8,0,0,2,2,0,0,3,4,4,3,0,0,0,0,0,0,3,2,2,0,1,0,0,2,1,2,1,1,0,0,0,2,0,0,0,0,0
"5ecc78f3bccbe221a16261be",105,1,1,1,0,0,2,0,4,0,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc7941bccbe221a16261d6",105,1,2,2,0,0,3,0,5,0,2,0,0,0,0,11,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc7992bccbe221a16261ee",105,1,3,3,0,0,4,0,6,0,2,0,0,0,0,15,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecc79d2bccbe221a1626205",105,1,4,4,0,0,6,0,7,0,2,0,0,0,0,16,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecc7a3dbccbe221a1626234",105,1,5,5,0,0,9,0,8,0,2,0,0,0,0,30,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecc5d1ebccbe221a16253e7",106,1,6,5,4,5,0,0,5,3,3,1,0,1,7,19,17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5d92bccbe221a162544a",106,1,6,5,4,8,0,0,8,6,3,1,0,1,10,25,23,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,9,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5ddabccbe221a16254a1",106,1,6,5,4,7,0,0,7,5,3,1,0,1,9,23,21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5e22bccbe221a16254e3",106,1,6,5,4,6,0,0,6,4,3,1,0,1,8,21,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5e5dbccbe221a162550d",106,1,6,5,4,3,0,0,4,2,3,1,0,1,5,18,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc448dbccbe221a16240b4",107,1,1,1,0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc44dbbccbe221a16240e4",107,1,2,2,0,0,2,0,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5ecc4613bccbe221a16241c4",107,1,3,3,0,0,3,0,10,0,2,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5ecc467abccbe221a1624231",107,1,4,4,0,0,4,0,13,0,2,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5ecc4743bccbe221a1624317",107,1,5,5,0,0,7,0,17,1,2,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5ecc47bdbccbe221a1624395",107,1,6,6,0,0,8,0,22,1,2,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5ecd526ebccbe221a162975f",108,1,1,1,0,0,2,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd5288bccbe221a1629761",108,1,2,2,0,0,3,0,5,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd52ccbccbe221a1629783",108,1,3,3,0,0,4,0,7,1,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd530abccbe221a162978f",108,1,4,4,0,0,5,0,8,1,4,1,0,0,0,8,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd5340bccbe221a162979c",108,1,6,5,1,0,6,0,11,1,6,1,0,0,0,10,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd5362bccbe221a16297a8",108,1,7,6,1,0,7,0,12,1,6,1,0,0,0,11,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd2030bccbe221a16287f7",109,1,1,1,0,0,7,0,4,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,2,0,0,22,0,0,0,0,0,2,0,0,1,0,1,0,0,0,3
"5ecd222dbccbe221a1628893",109,1,2,2,0,0,12,0,7,2,3,0,0,0,0,4,1,0,1,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,1,1,3,3,0,0,23,0,2,0,2,0,3,0,2,1,3,1,1,0,1,3
"5ecd244abccbe221a162894b",109,1,3,3,0,0,15,0,12,3,3,3,0,0,0,12,3,2,2,0,4,1,2,0,0,1,2,2,0,0,0,0,0,0,1,1,3,3,0,0,23,0,5,0,4,0,5,0,4,1,3,1,1,0,1,4
"5ecd25a1bccbe221a16289e7",109,1,4,4,0,0,16,0,15,3,3,3,0,0,0,18,4,3,4,0,4,1,2,0,0,1,3,2,0,0,0,0,0,0,1,1,4,4,0,0,23,0,5,0,5,0,8,0,4,1,3,1,1,0,1,4
"5ecd274abccbe221a1628a82",109,1,5,5,0,0,17,0,18,3,3,3,0,0,0,20,4,3,5,0,4,1,2,0,0,1,3,3,0,0,0,0,0,0,1,1,6,6,0,0,24,0,5,0,5,0,10,0,4,1,3,1,1,0,1,4
"5ecc9d1fbccbe221a1626c98",110,2,4,3,5,5,18,0,19,2,4,0,0,1,8,15,11,0,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,5,0,0,0,0,10,0,2,0,2,0,1,0,3,0,7,0,0,0,11,0
"5ed31a055250f80529913334",110,2,4,3,5,4,14,0,18,2,4,0,0,1,7,12,8,0,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,5,0,0,0,0,10,0,2,0,2,0,1,0,3,0,5,0,0,0,8,0
"5ed31c9c5250f805299133d0",110,2,4,3,4,3,12,0,13,2,1,0,0,1,5,10,6,0,1,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,4,0,0,0,0,8,0,2,0,2,0,1,0,3,0,5,0,0,0,8,0
"5ed320e45250f805299134ce",110,2,5,4,5,5,23,1,21,2,4,0,0,1,8,23,19,1,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,5,4,4,0,0,10,0,2,0,2,0,1,0,4,0,8,0,0,0,12,0
"5ed323cc5250f8052991356f",110,2,6,5,6,5,27,1,24,2,6,0,0,1,9,29,25,1,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,5,6,6,0,1,12,0,2,0,2,0,1,0,4,0,11,0,0,0,13,1
"5ecf0b65bccbe221a162c267",111,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecf0bb1bccbe221a162c273",111,1,2,2,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecf0c16bccbe221a162c2a0",111,1,3,3,0,0,3,0,6,0,0,1,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecf0c4bbccbe221a162c2ac",111,1,4,4,0,0,4,0,10,0,0,1,0,0,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecf0ce0bccbe221a162c2ce",111,1,5,5,0,0,6,0,12,0,0,1,0,0,0,35,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecdb1ebbccbe221a162a56a",112,1,1,1,0,0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb24cbccbe221a162a586",112,1,2,2,0,0,2,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb29abccbe221a162a5aa",112,1,3,3,0,0,4,0,4,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb2ecbccbe221a162a5c2",112,1,4,4,0,0,6,0,5,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb351bccbe221a162a5d9",112,1,5,5,0,0,8,0,8,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc3fe4bccbe221a1623cb1",113,1,2,2,2,3,3,0,5,0,1,0,1,1,4,6,4,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc4074bccbe221a1623db0",113,1,2,2,1,1,3,0,3,0,1,0,0,1,1,5,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc41bdbccbe221a1623ec6",113,1,3,3,2,3,4,0,6,0,1,0,1,1,4,12,8,0,1,0,0,3,2,0,0,5,2,1,5,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"5ecc4200bccbe221a1623f05",113,1,4,4,2,4,5,0,7,0,1,0,1,1,5,13,9,0,1,0,0,3,2,0,0,6,2,1,6,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"5ecc4247bccbe221a1623f42",113,1,5,5,2,4,6,0,8,0,1,0,1,1,5,14,9,0,1,0,0,3,2,0,0,6,2,1,6,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"5ecc1e78bccbe221a16224c3",114,1,1,1,0,0,10,0,1,0,0,0,0,0,0,12,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecc2594bccbe221a16226d4",114,1,2,2,0,1,17,0,2,1,0,0,0,0,1,22,17,2,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecc26e0bccbe221a162273d",114,1,2,3,0,1,19,0,4,1,0,0,0,1,1,23,22,2,0,0,1,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,6,6,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"5ecc2a10bccbe221a16227de",114,1,3,4,0,1,21,0,5,1,0,0,0,1,1,37,35,2,0,0,1,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,9,9,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"5ecc2ce8bccbe221a16229e6",114,1,4,5,0,1,24,0,8,1,1,5,0,1,1,57,52,2,1,0,1,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,9,9,0,2,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,0
"5ecfb9695250f80529910d08",115,1,1,1,0,0,3,0,6,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecfba595250f80529910d40",115,1,2,2,0,0,5,0,9,2,3,0,0,0,0,8,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
"5ecfbac45250f80529910d4c",115,1,3,3,0,0,7,0,10,2,3,0,0,0,0,12,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0
"5ecfbb245250f80529910d58",115,1,4,4,0,0,8,0,11,2,3,0,0,0,0,16,1,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0
"5ecfbbe45250f80529910d87",115,1,5,5,0,0,9,0,12,2,3,0,0,0,0,25,1,3,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,5,0,0,0,1,0
"5ecc5435bccbe221a1624d20",116,1,1,1,0,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5528bccbe221a1624e64",116,1,2,2,0,0,5,0,9,1,2,0,0,0,0,7,4,0,0,0,0,6,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc569abccbe221a1624fe1",116,1,3,3,0,0,9,0,19,1,2,0,0,0,0,15,13,1,0,0,0,6,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5840bccbe221a162512c",116,1,4,4,0,0,14,0,35,1,2,0,0,0,0,18,13,1,0,0,0,6,3,0,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc59b8bccbe221a1625202",116,1,5,5,0,0,18,0,45,1,2,0,0,0,0,44,19,1,0,0,0,6,3,0,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecc2da9bccbe221a1622a7f",117,1,1,1,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc2dd4bccbe221a1622a92",117,1,2,2,0,0,2,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc2e38bccbe221a1622ac1",117,1,3,3,0,0,4,0,10,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc2ec6bccbe221a1622b21",117,1,4,4,0,0,8,0,14,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc2f3ebccbe221a1622b88",117,1,5,5,0,0,9,0,17,0,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc2f7dbccbe221a1622bce",117,1,6,6,0,0,10,0,19,0,3,0,0,0,0,9,7,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc6689bccbe221a162596e",118,1,5,7,5,5,12,3,46,7,12,0,0,6,6,57,34,3,11,2,0,7,4,0,0,0,11,10,0,0,0,0,0,1,1,1,3,3,0,1,16,0,0,0,0,0,6,0,11,0,4,1,1,0,6,3
"5ecc6a94bccbe221a1625bad",118,1,5,6,4,3,10,2,31,2,11,0,0,4,4,53,34,3,9,1,0,6,3,0,0,0,8,7,0,0,0,0,0,1,1,1,3,3,0,1,11,0,0,0,0,0,6,0,11,0,4,1,1,0,6,3
"5ecc6d4bbccbe221a1625ce0",118,1,5,6,4,2,9,2,27,0,11,0,0,4,3,51,34,3,8,1,0,6,2,0,0,0,5,5,0,0,0,0,0,1,1,1,3,3,0,1,10,0,0,0,0,0,6,0,11,0,4,1,0,0,6,3
"5ecc749ebccbe221a1625f89",118,1,5,6,3,1,9,2,23,0,11,0,0,4,1,50,34,3,7,0,0,5,2,0,0,0,4,4,0,0,0,0,0,1,1,1,3,3,0,1,9,0,0,0,0,0,6,0,11,0,4,1,0,0,6,3
"5ecc769ebccbe221a16260f2",118,1,5,7,5,4,12,3,43,7,12,0,0,6,5,55,34,3,10,2,0,7,4,0,0,0,11,10,0,0,0,0,0,1,1,1,3,3,0,1,16,0,0,0,0,0,6,0,11,0,4,1,1,0,6,3
"5ecc44dfbccbe221a16240eb",119,1,1,1,0,0,1,0,1,0,0,0,0,0,0,10,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0
"5ecc47c1bccbe221a1624397",119,1,2,2,0,0,3,0,2,0,0,0,0,0,0,53,51,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,30,0,0,0,0,0,3,1,2,0,0,1,3,0,5,1
"5ecc48dfbccbe221a16244d7",119,1,3,3,0,1,5,0,3,0,0,0,0,0,1,69,65,12,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,41,0,0,0,0,0,3,1,2,0,0,1,3,0,5,1
